center,width,weight
5.777777777777778,5.0,1337.3902651853439
9.555555555555555,5.0,1962.1694540537428
17.11111111111111,5.0,475.6547911121164
20.88888888888889,5.0,667.2865870304291
24.666666666666664,5.0,593.1087537481864
28.444444444444443,5.0,209.5957623574123
36.0,5.0,955.1285967443813
